step,A_hat,B_hat
exc_1,[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]],[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]
exc_696,[[0.9721871610519539, -2.1707145616897446e-12, 0.09721871610537958, 8.855620197908093e-13], [-3.0303534950903562e-12, 0.9721871610538836, 1.2237852261064787e-13, 0.09721871610605104], [7.809607650095583e-15, 4.5913745604214184e-15, 0.9721871610556342, 1.394608904657513e-15], [5.3027469746876576e-14, 3.2031164076981574e-14, -6.4420272758105064e-15, 0.9721871610556028]],[[0.004860935805274975, 7.69859851134923e-15], [-1.1397964366386579e-13, 0.004860935805221193], [0.09721871610556373, 1.8250829857563856e-16], [8.774184103003751e-16, 0.0972187161055605]]
exc_697,[[0.9721871610519539, -2.1707145616897446e-12, 0.09721871610537958, 8.855620197908093e-13], [-3.0303534950903562e-12, 0.9721871610538836, 1.2237852261064787e-13, 0.09721871610605104], [7.809607650095583e-15, 4.5913745604214184e-15, 0.9721871610556342, 1.394608904657513e-15], [5.3027469746876576e-14, 3.2031164076981574e-14, -6.4420272758105064e-15, 0.9721871610556028]],[[0.004860935805274975, 7.69859851134923e-15], [-1.1397964366386579e-13, 0.004860935805221193], [0.09721871610556373, 1.8250829857563856e-16], [8.774184103003751e-16, 0.0972187161055605]]
exc_698,[[0.9721871610519539, -2.1707145616897446e-12, 0.09721871610537958, 8.855620197908093e-13], [-3.0303534950903562e-12, 0.9721871610538836, 1.2237852261064787e-13, 0.09721871610605104], [7.809607650095583e-15, 4.5913745604214184e-15, 0.9721871610556342, 1.394608904657513e-15], [5.3027469746876576e-14, 3.2031164076981574e-14, -6.4420272758105064e-15, 0.9721871610556028]],[[0.004860935805274975, 7.69859851134923e-15], [-1.1397964366386579e-13, 0.004860935805221193], [0.09721871610556373, 1.8250829857563856e-16], [8.774184103003751e-16, 0.0972187161055605]]
exc_699,[[0.9721871610519539, -2.1707145616897446e-12, 0.09721871610537958, 8.855620197908093e-13], [-3.0303534950903562e-12, 0.9721871610538836, 1.2237852261064787e-13, 0.09721871610605104], [7.809607650095583e-15, 4.5913745604214184e-15, 0.9721871610556342, 1.394608904657513e-15], [5.3027469746876576e-14, 3.2031164076981574e-14, -6.4420272758105064e-15, 0.9721871610556028]],[[0.004860935805274975, 7.69859851134923e-15], [-1.1397964366386579e-13, 0.004860935805221193], [0.09721871610556373, 1.8250829857563856e-16], [8.774184103003751e-16, 0.0972187161055605]]
exc_700,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_701,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_702,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_703,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_704,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_705,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_706,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_707,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_708,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_709,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_710,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_711,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_712,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_713,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_714,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_715,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_716,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_717,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_718,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_719,[[0.9749684449462931, -2.2356439740346195e-12, 0.09749684449481712, 8.648165895953513e-13], [-2.6266552560373042e-12, 0.974968444948568, 3.964542207314757e-13, 0.09749684449497618], [6.12526486241533e-15, 3.5822487840969424e-15, 0.9749684449500707, 1.702581419925776e-15], [4.612642821874217e-14, 2.7833091757448e-14, -5.6097969940509115e-15, 0.9749684449500443]],[[0.004874842224732603, -2.91484251139696e-15], [-8.471685326039988e-14, 0.004874842224693225], [0.09749684449500717, 4.2298285809000514e-16], [8.459303176374932e-16, 0.09749684449500501]]
exc_720,[[0.9774716004518003, -1.931282215494265e-12, 0.09774716004519748, 8.139850286306555e-13], [-3.499955846110173e-12, 0.977471600453008, -2.899407263973316e-13, 0.09774716004550925], [8.109030851204826e-15, 4.793028081234687e-15, 0.9774716004550632, 1.8229439649592546e-15], [4.108522396146475e-14, 2.4776718654281374e-14, -4.584620637196976e-15, 0.9774716004550397]],[[0.004887358002266198, 2.559237986767264e-15], [-1.7261658216026208e-13, 0.004887358002218664], [0.09774716004550667, 3.951018402038333e-16], [2.0047269540560868e-15, 0.09774716004550422]]
exc_721,[[0.9774716004518003, -1.931282215494265e-12, 0.09774716004519748, 8.139850286306555e-13], [-3.499955846110173e-12, 0.977471600453008, -2.899407263973316e-13, 0.09774716004550925], [8.109030851204826e-15, 4.793028081234687e-15, 0.9774716004550632, 1.8229439649592546e-15], [4.108522396146475e-14, 2.4776718654281374e-14, -4.584620637196976e-15, 0.9774716004550397]],[[0.004887358002266198, 2.559237986767264e-15], [-1.7261658216026208e-13, 0.004887358002218664], [0.09774716004550667, 3.951018402038333e-16], [2.0047269540560868e-15, 0.09774716004550422]]
exc_722,[[0.9774716004518003, -1.931282215494265e-12, 0.09774716004519748, 8.139850286306555e-13], [-3.499955846110173e-12, 0.977471600453008, -2.899407263973316e-13, 0.09774716004550925], [8.109030851204826e-15, 4.793028081234687e-15, 0.9774716004550632, 1.8229439649592546e-15], [4.108522396146475e-14, 2.4776718654281374e-14, -4.584620637196976e-15, 0.9774716004550397]],[[0.004887358002266198, 2.559237986767264e-15], [-1.7261658216026208e-13, 0.004887358002218664], [0.09774716004550667, 3.951018402038333e-16], [2.0047269540560868e-15, 0.09774716004550422]]
exc_723,[[0.9774716004518003, -1.931282215494265e-12, 0.09774716004519748, 8.139850286306555e-13], [-3.499955846110173e-12, 0.977471600453008, -2.899407263973316e-13, 0.09774716004550925], [8.109030851204826e-15, 4.793028081234687e-15, 0.9774716004550632, 1.8229439649592546e-15], [4.108522396146475e-14, 2.4776718654281374e-14, -4.584620637196976e-15, 0.9774716004550397]],[[0.004887358002266198, 2.559237986767264e-15], [-1.7261658216026208e-13, 0.004887358002218664], [0.09774716004550667, 3.951018402038333e-16], [2.0047269540560868e-15, 0.09774716004550422]]
exc_724,[[0.9774716004518003, -1.931282215494265e-12, 0.09774716004519748, 8.139850286306555e-13], [-3.499955846110173e-12, 0.977471600453008, -2.899407263973316e-13, 0.09774716004550925], [8.109030851204826e-15, 4.793028081234687e-15, 0.9774716004550632, 1.8229439649592546e-15], [4.108522396146475e-14, 2.4776718654281374e-14, -4.584620637196976e-15, 0.9774716004550397]],[[0.004887358002266198, 2.559237986767264e-15], [-1.7261658216026208e-13, 0.004887358002218664], [0.09774716004550667, 3.951018402038333e-16], [2.0047269540560868e-15, 0.09774716004550422]]
exc_725,[[0.9774716004518003, -1.931282215494265e-12, 0.09774716004519748, 8.139850286306555e-13], [-3.499955846110173e-12, 0.977471600453008, -2.899407263973316e-13, 0.09774716004550925], [8.109030851204826e-15, 4.793028081234687e-15, 0.9774716004550632, 1.8229439649592546e-15], [4.108522396146475e-14, 2.4776718654281374e-14, -4.584620637196976e-15, 0.9774716004550397]],[[0.004887358002266198, 2.559237986767264e-15], [-1.7261658216026208e-13, 0.004887358002218664], [0.09774716004550667, 3.951018402038333e-16], [2.0047269540560868e-15, 0.09774716004550422]]
exc_726,[[0.9774716004518003, -1.931282215494265e-12, 0.09774716004519748, 8.139850286306555e-13], [-3.499955846110173e-12, 0.977471600453008, -2.899407263973316e-13, 0.09774716004550925], [8.109030851204826e-15, 4.793028081234687e-15, 0.9774716004550632, 1.8229439649592546e-15], [4.108522396146475e-14, 2.4776718654281374e-14, -4.584620637196976e-15, 0.9774716004550397]],[[0.004887358002266198, 2.559237986767264e-15], [-1.7261658216026208e-13, 0.004887358002218664], [0.09774716004550667, 3.951018402038333e-16], [2.0047269540560868e-15, 0.09774716004550422]]
exc_727,[[0.9774716004518003, -1.931282215494265e-12, 0.09774716004519748, 8.139850286306555e-13], [-3.499955846110173e-12, 0.977471600453008, -2.899407263973316e-13, 0.09774716004550925], [8.109030851204826e-15, 4.793028081234687e-15, 0.9774716004550632, 1.8229439649592546e-15], [4.108522396146475e-14, 2.4776718654281374e-14, -4.584620637196976e-15, 0.9774716004550397]],[[0.004887358002266198, 2.559237986767264e-15], [-1.7261658216026208e-13, 0.004887358002218664], [0.09774716004550667, 3.951018402038333e-16], [2.0047269540560868e-15, 0.09774716004550422]]
